"","DATE","PRCP","TMAX","TMIN","Year","Month","Day"
"585",1942-05-21,0.05,79,57,1942,5,21
"586",1942-05-22,0.61,61,55,1942,5,22
"587",1942-05-23,0,66,53,1942,5,23
"588",1942-05-24,0.23,71,54,1942,5,24
"589",1942-05-25,0.49,63,54,1942,5,25
"590",1942-05-26,0.06,63,50,1942,5,26
"591",1942-05-27,0.07,62,48,1942,5,27
"592",1942-05-28,0.01,66,51,1942,5,28
"593",1942-05-29,0,67,50,1942,5,29
"594",1942-05-30,0,69,48,1942,5,30
"595",1942-05-31,0,63,50,1942,5,31
"596",1942-06-01,0,72,45,1942,6,1
"597",1942-06-02,0,68,53,1942,6,2
"598",1942-06-03,0,67,54,1942,6,3
"599",1942-06-04,0,77,47,1942,6,4
"600",1942-06-05,0.46,84,51,1942,6,5
"601",1942-06-06,0.04,64,55,1942,6,6
"602",1942-06-07,0,65,52,1942,6,7
"603",1942-06-08,0.14,59,54,1942,6,8
"604",1942-06-09,0.12,61,50,1942,6,9
"605",1942-06-10,0.23,63,52,1942,6,10
"606",1942-06-11,0.03,63,49,1942,6,11
"607",1942-06-12,0,75,46,1942,6,12
"608",1942-06-13,0,79,55,1942,6,13
"609",1942-06-14,0.14,67,54,1942,6,14
"610",1942-06-15,0.29,63,52,1942,6,15
"611",1942-06-16,0.04,64,52,1942,6,16
"612",1942-06-17,0,65,52,1942,6,17
"613",1942-06-18,0.04,64,51,1942,6,18
"614",1942-06-19,0,65,48,1942,6,19
"615",1942-06-20,0,67,45,1942,6,20
"616",1942-06-21,0,74,45,1942,6,21
"617",1942-06-22,0,80,50,1942,6,22
"618",1942-06-23,0,74,51,1942,6,23
"619",1942-06-24,0.24,66,52,1942,6,24
"620",1942-06-25,0.17,58,51,1942,6,25
"621",1942-06-26,0,66,55,1942,6,26
"622",1942-06-27,0,72,54,1942,6,27
"623",1942-06-28,0,79,57,1942,6,28
"624",1942-06-29,0,91,53,1942,6,29
"625",1942-06-30,0,100,62,1942,6,30
"626",1942-07-01,0,105,64,1942,7,1
"627",1942-07-02,0,102,62,1942,7,2
"628",1942-07-03,0,91,65,1942,7,3
"629",1942-07-04,0,79,60,1942,7,4
"630",1942-07-05,0,82,56,1942,7,5
"631",1942-07-06,0,76,58,1942,7,6
"632",1942-07-07,0,78,55,1942,7,7
"633",1942-07-08,0,80,53,1942,7,8
"634",1942-07-09,0,78,62,1942,7,9
"635",1942-07-10,0.35,75,56,1942,7,10
"636",1942-07-11,0.1,67,55,1942,7,11
"637",1942-07-12,0,78,51,1942,7,12
"638",1942-07-13,0,78,58,1942,7,13
"639",1942-07-14,0.5,69,60,1942,7,14
"640",1942-07-15,0.23,70,60,1942,7,15
"641",1942-07-16,0.22,71,59,1942,7,16
"642",1942-07-17,0,71,54,1942,7,17
"643",1942-07-18,0,77,54,1942,7,18
"644",1942-07-19,0,90,55,1942,7,19
"645",1942-07-20,0,97,60,1942,7,20
"646",1942-07-21,0,86,63,1942,7,21
"647",1942-07-22,0,78,63,1942,7,22
"648",1942-07-23,0,80,56,1942,7,23
"649",1942-07-24,0,85,58,1942,7,24
"650",1942-07-25,0,86,58,1942,7,25
"651",1942-07-26,0,78,61,1942,7,26
"652",1942-07-27,0,82,60,1942,7,27
"653",1942-07-28,0,75,58,1942,7,28
"654",1942-07-29,0,73,62,1942,7,29
"655",1942-07-30,0,73,60,1942,7,30
"656",1942-07-31,0,77,60,1942,7,31
"657",1942-08-01,0,75,60,1942,8,1
"658",1942-08-02,0,81,56,1942,8,2
"659",1942-08-03,0.13,73,60,1942,8,3
"660",1942-08-04,0,71,60,1942,8,4
"661",1942-08-05,0,83,63,1942,8,5
"662",1942-08-06,0,92,59,1942,8,6
"663",1942-08-07,0,87,60,1942,8,7
"664",1942-08-08,0,81,59,1942,8,8
"665",1942-08-09,0,74,61,1942,8,9
"666",1942-08-10,0,72,60,1942,8,10
"667",1942-08-11,0,75,55,1942,8,11
"668",1942-08-12,0,77,57,1942,8,12
"669",1942-08-13,0,90,55,1942,8,13
"670",1942-08-14,0,95,57,1942,8,14
"671",1942-08-15,0,96,60,1942,8,15
"672",1942-08-16,0,85,59,1942,8,16
"673",1942-08-17,0,84,59,1942,8,17
"674",1942-08-18,0,90,60,1942,8,18
"675",1942-08-19,0,88,61,1942,8,19
"676",1942-08-20,0,81,62,1942,8,20
"677",1942-08-21,0,83,57,1942,8,21
"678",1942-08-22,0,98,64,1942,8,22
"679",1942-08-23,0,77,63,1942,8,23
"680",1942-08-24,0,72,58,1942,8,24
"681",1942-08-25,0.04,70,52,1942,8,25
"682",1942-08-26,0,68,48,1942,8,26
"683",1942-08-27,0,68,51,1942,8,27
"684",1942-08-28,0,73,55,1942,8,28
"685",1942-08-29,0,77,53,1942,8,29
"686",1942-08-30,0,77,52,1942,8,30
"687",1942-08-31,0,84,50,1942,8,31
"688",1942-09-01,0,86,50,1942,9,1
"689",1942-09-02,0,76,50,1942,9,2
"690",1942-09-03,0,70,57,1942,9,3
"691",1942-09-04,0,78,50,1942,9,4
"692",1942-09-05,0,74,54,1942,9,5
"693",1942-09-06,0,77,50,1942,9,6
"694",1942-09-07,0,83,52,1942,9,7
"695",1942-09-08,0,79,56,1942,9,8
"696",1942-09-09,0,72,59,1942,9,9
"697",1942-09-10,0,70,55,1942,9,10
"698",1942-09-11,0,81,46,1942,9,11
"699",1942-09-12,0,79,49,1942,9,12
"700",1942-09-13,0,77,58,1942,9,13
"701",1942-09-14,0,78,49,1942,9,14
"702",1942-09-15,0,72,51,1942,9,15
"703",1942-09-16,0,66,45,1942,9,16
"704",1942-09-17,0,69,46,1942,9,17
"705",1942-09-18,0,77,40,1942,9,18
"706",1942-09-19,0,86,45,1942,9,19
"707",1942-09-20,0,83,46,1942,9,20
"708",1942-09-21,0,86,46,1942,9,21
"709",1942-09-22,0,91,46,1942,9,22
"710",1942-09-23,0,87,47,1942,9,23
"711",1942-09-24,0,90,46,1942,9,24
"712",1942-09-25,0,71,51,1942,9,25
"713",1942-09-26,0,71,53,1942,9,26
"714",1942-09-27,0,59,52,1942,9,27
"715",1942-09-28,0,65,55,1942,9,28
"716",1942-09-29,0,72,52,1942,9,29
"717",1942-09-30,0.06,63,52,1942,9,30
"718",1942-10-01,0,67,49,1942,10,1
"719",1942-10-02,0,65,48,1942,10,2
"720",1942-10-03,0,61,48,1942,10,3
"721",1942-10-04,0,75,49,1942,10,4
"722",1942-10-05,0,81,47,1942,10,5
"723",1942-10-06,0,68,49,1942,10,6
"724",1942-10-07,0,70,53,1942,10,7
"725",1942-10-08,0,76,46,1942,10,8
"726",1942-10-09,0,80,52,1942,10,9
"727",1942-10-10,0.02,63,52,1942,10,10
"728",1942-10-11,0.37,62,49,1942,10,11
"729",1942-10-12,0,62,46,1942,10,12
"730",1942-10-13,0.04,67,40,1942,10,13
"731",1942-10-14,0.3,64,51,1942,10,14
"732",1942-10-15,0,63,46,1942,10,15
"733",1942-10-16,0,73,43,1942,10,16
"734",1942-10-17,0,74,42,1942,10,17
"735",1942-10-18,0,73,40,1942,10,18
"736",1942-10-19,0,65,42,1942,10,19
"737",1942-10-20,0,70,45,1942,10,20
"738",1942-10-21,0,67,51,1942,10,21
"739",1942-10-22,0,66,45,1942,10,22
"740",1942-10-23,0,68,49,1942,10,23
"741",1942-10-24,0,66,38,1942,10,24
"742",1942-10-25,0,65,37,1942,10,25
"743",1942-10-26,0.58,56,48,1942,10,26
"744",1942-10-27,0.14,49,38,1942,10,27
"745",1942-10-28,0.03,46,37,1942,10,28
"746",1942-10-29,0.14,55,44,1942,10,29
"747",1942-10-30,0.24,55,46,1942,10,30
"748",1942-10-31,1.63,57,51,1942,10,31
"749",1942-11-01,0.51,54,47,1942,11,1
"750",1942-11-02,0.62,59,46,1942,11,2
"751",1942-11-03,0.11,54,44,1942,11,3
"752",1942-11-04,0.02,51,39,1942,11,4
"753",1942-11-05,0.01,48,38,1942,11,5
"754",1942-11-06,0.36,49,43,1942,11,6
"755",1942-11-07,0.45,48,43,1942,11,7
"756",1942-11-08,0.11,52,41,1942,11,8
"757",1942-11-09,0,50,34,1942,11,9
"758",1942-11-10,0,57,34,1942,11,10
"759",1942-11-11,0,51,35,1942,11,11
"760",1942-11-12,0,51,29,1942,11,12
"761",1942-11-13,0.44,53,38,1942,11,13
"762",1942-11-14,0.95,56,46,1942,11,14
"763",1942-11-15,0.26,51,43,1942,11,15
"764",1942-11-16,0.83,50,40,1942,11,16
"765",1942-11-17,0.61,50,38,1942,11,17
"766",1942-11-18,0.33,47,39,1942,11,18
"767",1942-11-19,0.06,48,33,1942,11,19
"768",1942-11-20,0,49,30,1942,11,20
"769",1942-11-21,0.66,46,40,1942,11,21
"770",1942-11-22,0.93,47,42,1942,11,22
"771",1942-11-23,1.8,59,47,1942,11,23
"772",1942-11-24,0.13,47,38,1942,11,24
"773",1942-11-25,0,47,36,1942,11,25
"774",1942-11-26,1.48,41,39,1942,11,26
"775",1942-11-27,0.03,46,40,1942,11,27
"776",1942-11-28,0.15,43,39,1942,11,28
"777",1942-11-29,0.67,58,39,1942,11,29
"778",1942-11-30,0.05,49,41,1942,11,30
"779",1942-12-01,0.57,57,40,1942,12,1
"780",1942-12-02,0.01,47,36,1942,12,2
"781",1942-12-03,0,44,32,1942,12,3
"782",1942-12-04,0.23,40,33,1942,12,4
"783",1942-12-05,0.02,41,36,1942,12,5
"784",1942-12-06,1.05,38,33,1942,12,6
"785",1942-12-07,0.22,44,34,1942,12,7
"786",1942-12-08,0.5,50,39,1942,12,8
"787",1942-12-09,0.15,53,42,1942,12,9
"788",1942-12-10,0.01,53,40,1942,12,10
"789",1942-12-11,0,49,34,1942,12,11
"790",1942-12-12,0.25,45,41,1942,12,12
"791",1942-12-13,0,52,43,1942,12,13
"792",1942-12-14,0,50,37,1942,12,14
"793",1942-12-15,0,47,43,1942,12,15
"794",1942-12-16,0,45,40,1942,12,16
"795",1942-12-17,0.01,48,41,1942,12,17
"796",1942-12-18,0,45,40,1942,12,18
"797",1942-12-19,0,45,40,1942,12,19
"798",1942-12-20,0.27,50,42,1942,12,20
"799",1942-12-21,0.02,51,44,1942,12,21
"800",1942-12-22,0.18,51,43,1942,12,22
"801",1942-12-23,0,44,35,1942,12,23
"802",1942-12-24,0.16,49,39,1942,12,24
"803",1942-12-25,0.02,46,31,1942,12,25
"804",1942-12-26,0.81,40,35,1942,12,26
"805",1942-12-27,2.17,54,36,1942,12,27
"806",1942-12-28,0.32,47,38,1942,12,28
"807",1942-12-29,1.07,46,40,1942,12,29
"808",1942-12-30,0.34,55,38,1942,12,30
"809",1942-12-31,0.99,52,43,1942,12,31
"810",1943-01-01,0.93,46,38,1943,1,1
"811",1943-01-02,0.46,49,37,1943,1,2
"812",1943-01-03,0,44,34,1943,1,3
"813",1943-01-04,0.23,44,36,1943,1,4
"814",1943-01-05,0.56,44,35,1943,1,5
"815",1943-01-06,0,42,37,1943,1,6
"816",1943-01-07,0,45,31,1943,1,7
"817",1943-01-08,0,44,25,1943,1,8
"818",1943-01-09,0,41,30,1943,1,9
"819",1943-01-10,0,41,27,1943,1,10
"820",1943-01-11,0,43,26,1943,1,11
"821",1943-01-12,0,45,27,1943,1,12
"822",1943-01-13,0,47,31,1943,1,13
"823",1943-01-14,0,52,35,1943,1,14
"824",1943-01-15,0.12,49,32,1943,1,15
"825",1943-01-16,0.07,39,22,1943,1,16
"826",1943-01-17,0,26,15,1943,1,17
"827",1943-01-18,0,24,10,1943,1,18
"828",1943-01-19,0.04,38,20,1943,1,19
"829",1943-01-20,0.73,40,31,1943,1,20
"830",1943-01-21,1.1,32,19,1943,1,21
"831",1943-01-22,0.03,32,15,1943,1,22
"832",1943-01-23,0,27,10,1943,1,23
"833",1943-01-24,0,31,3,1943,1,24
"834",1943-01-25,0.36,28,24,1943,1,25
"835",1943-01-26,0.15,33,27,1943,1,26
"836",1943-01-27,0.3,44,30,1943,1,27
"837",1943-01-28,0.42,45,36,1943,1,28
"838",1943-01-29,0,41,29,1943,1,29
"839",1943-01-30,0,45,24,1943,1,30
"840",1943-01-31,0,40,24,1943,1,31
"841",1943-02-01,0.03,46,30,1943,2,1
"842",1943-02-02,0.07,48,37,1943,2,2
"843",1943-02-03,0.2,48,35,1943,2,3
"844",1943-02-04,0.1,50,43,1943,2,4
"845",1943-02-05,0.11,50,40,1943,2,5
"846",1943-02-06,1.61,50,34,1943,2,6
"847",1943-02-07,0.11,39,33,1943,2,7
"848",1943-02-08,0,45,34,1943,2,8
"849",1943-02-09,0.05,43,30,1943,2,9
"850",1943-02-10,0.81,48,36,1943,2,10
"851",1943-02-11,0.18,56,43,1943,2,11
"852",1943-02-12,0,56,38,1943,2,12
"853",1943-02-13,0,55,32,1943,2,13
"854",1943-02-14,0,54,31,1943,2,14
"855",1943-02-15,0,53,32,1943,2,15
"856",1943-02-16,0,52,37,1943,2,16
"857",1943-02-17,0,53,38,1943,2,17
"858",1943-02-18,0,54,38,1943,2,18
"859",1943-02-19,0,56,35,1943,2,19
"860",1943-02-20,0,53,32,1943,2,20
"861",1943-02-21,0,54,33,1943,2,21
"862",1943-02-22,0,56,32,1943,2,22
"863",1943-02-23,0,59,32,1943,2,23
"864",1943-02-24,0,56,32,1943,2,24
"865",1943-02-25,0,58,29,1943,2,25
"866",1943-02-26,0,62,34,1943,2,26
"867",1943-02-27,0,63,32,1943,2,27
"868",1943-02-28,0,57,29,1943,2,28
"869",1943-03-01,0,62,30,1943,3,1
"870",1943-03-02,0,56,43,1943,3,2
"871",1943-03-03,0,58,30,1943,3,3
"872",1943-03-04,0,56,28,1943,3,4
"873",1943-03-05,0,48,32,1943,3,5
"874",1943-03-06,0,43,32,1943,3,6
"875",1943-03-07,0,47,36,1943,3,7
"876",1943-03-08,0,54,36,1943,3,8
"877",1943-03-09,0,55,25,1943,3,9
"878",1943-03-10,0,56,26,1943,3,10
"879",1943-03-11,0,51,37,1943,3,11
"880",1943-03-12,0.21,50,43,1943,3,12
"881",1943-03-13,0.18,49,40,1943,3,13
"882",1943-03-14,0.01,47,35,1943,3,14
"883",1943-03-15,0,51,35,1943,3,15
"884",1943-03-16,0,47,38,1943,3,16
"885",1943-03-17,0,51,36,1943,3,17
"886",1943-03-18,0,47,28,1943,3,18
"887",1943-03-19,0,54,36,1943,3,19
"888",1943-03-20,0,60,29,1943,3,20
"889",1943-03-21,0,59,37,1943,3,21
"890",1943-03-22,0.02,55,43,1943,3,22
"891",1943-03-23,0,57,46,1943,3,23
"892",1943-03-24,0.03,56,45,1943,3,24
"893",1943-03-25,0.27,63,43,1943,3,25
"894",1943-03-26,0.29,57,51,1943,3,26
"895",1943-03-27,0.43,63,48,1943,3,27
"896",1943-03-28,1.25,55,45,1943,3,28
"897",1943-03-29,0.6,47,42,1943,3,29
"898",1943-03-30,0.78,49,40,1943,3,30
"899",1943-03-31,1.47,54,46,1943,3,31
"900",1943-04-01,0.01,69,53,1943,4,1
"901",1943-04-02,0.27,59,43,1943,4,2
"902",1943-04-03,0,57,36,1943,4,3
"903",1943-04-04,0,58,45,1943,4,4
"904",1943-04-05,0.03,62,46,1943,4,5
"905",1943-04-06,0,64,44,1943,4,6
"906",1943-04-07,0.13,61,41,1943,4,7
"907",1943-04-08,0.01,56,42,1943,4,8
"908",1943-04-09,0.04,58,44,1943,4,9
"909",1943-04-10,0,65,39,1943,4,10
"910",1943-04-11,0,77,39,1943,4,11
"911",1943-04-12,0,82,44,1943,4,12
"912",1943-04-13,0,82,47,1943,4,13
"913",1943-04-14,0,82,47,1943,4,14
"914",1943-04-15,0,63,49,1943,4,15
"915",1943-04-16,0,61,50,1943,4,16
"916",1943-04-17,0,68,50,1943,4,17
"917",1943-04-18,0.1,72,50,1943,4,18
"918",1943-04-19,0.09,60,48,1943,4,19
"919",1943-04-20,0.36,61,47,1943,4,20
"920",1943-04-21,0.26,58,45,1943,4,21
"921",1943-04-22,0.03,59,35,1943,4,22
"922",1943-04-23,0.14,57,43,1943,4,23
"923",1943-04-24,0,61,39,1943,4,24
"924",1943-04-25,0,58,41,1943,4,25
"925",1943-04-26,0,66,36,1943,4,26
"926",1943-04-27,0.03,65,49,1943,4,27
"927",1943-04-28,0.5,60,50,1943,4,28
"928",1943-04-29,0,63,45,1943,4,29
"929",1943-04-30,0.21,58,49,1943,4,30
"930",1943-05-01,0,66,47,1943,5,1
"931",1943-05-02,0,66,40,1943,5,2
"932",1943-05-03,0,68,48,1943,5,3
"933",1943-05-04,0,57,42,1943,5,4
"934",1943-05-05,0.43,52,46,1943,5,5
"935",1943-05-06,0.04,60,46,1943,5,6
"936",1943-05-07,0,62,45,1943,5,7
"937",1943-05-08,0,71,37,1943,5,8
"938",1943-05-09,0,62,47,1943,5,9
"939",1943-05-10,0,59,43,1943,5,10
"940",1943-05-11,0,60,43,1943,5,11
"941",1943-05-12,0,59,37,1943,5,12
"942",1943-05-13,0.09,59,42,1943,5,13
"943",1943-05-14,0,58,41,1943,5,14
"944",1943-05-15,0.05,59,44,1943,5,15
"945",1943-05-16,0,63,45,1943,5,16
"946",1943-05-17,0,70,39,1943,5,17
"947",1943-05-18,0,73,42,1943,5,18
"948",1943-05-19,0,77,48,1943,5,19
"949",1943-05-20,0.04,67,53,1943,5,20
"950",1943-05-21,0,65,50,1943,5,21
"951",1943-05-22,0,69,54,1943,5,22
"952",1943-05-23,0,74,52,1943,5,23
"953",1943-05-24,0,82,48,1943,5,24
"954",1943-05-25,0,74,52,1943,5,25
"955",1943-05-26,0,69,50,1943,5,26
"956",1943-05-27,0,67,50,1943,5,27
"957",1943-05-28,0,70,45,1943,5,28
"958",1943-05-29,0.01,60,50,1943,5,29
"959",1943-05-30,0.58,59,51,1943,5,30
"960",1943-05-31,0.18,63,49,1943,5,31
"961",1943-06-01,0.23,61,47,1943,6,1
"962",1943-06-02,0.33,60,49,1943,6,2
"963",1943-06-03,0,65,48,1943,6,3
"964",1943-06-04,0.06,73,51,1943,6,4
"965",1943-06-05,0,68,51,1943,6,5
"966",1943-06-06,0,76,48,1943,6,6
"967",1943-06-07,0,78,50,1943,6,7
"968",1943-06-08,0,82,51,1943,6,8
"969",1943-06-09,0,72,52,1943,6,9
"970",1943-06-10,0,65,45,1943,6,10
"971",1943-06-11,0,63,48,1943,6,11
"972",1943-06-12,0.28,56,51,1943,6,12
"973",1943-06-13,0.06,60,51,1943,6,13
"974",1943-06-14,0.05,63,50,1943,6,14
"975",1943-06-15,0,74,48,1943,6,15
"976",1943-06-16,0,79,58,1943,6,16
"977",1943-06-17,0.58,64,53,1943,6,17
"978",1943-06-18,0.05,65,54,1943,6,18
"979",1943-06-19,0.33,61,52,1943,6,19
"980",1943-06-20,0.27,70,50,1943,6,20
"981",1943-06-21,0.44,61,52,1943,6,21
"982",1943-06-22,0.11,62,50,1943,6,22
"983",1943-06-23,0.01,67,50,1943,6,23
"984",1943-06-24,0,73,49,1943,6,24
"985",1943-06-25,0,70,50,1943,6,25
"986",1943-06-26,0,77,49,1943,6,26
"987",1943-06-27,0,80,54,1943,6,27
"988",1943-06-28,0,84,55,1943,6,28
"989",1943-06-29,0,88,56,1943,6,29
"990",1943-06-30,0,72,58,1943,6,30
"991",1943-07-01,0,77,56,1943,7,1
"992",1943-07-02,0,82,55,1943,7,2
"993",1943-07-03,0.12,70,57,1943,7,3
"994",1943-07-04,0,74,56,1943,7,4
"995",1943-07-05,0,82,53,1943,7,5
"996",1943-07-06,0,80,55,1943,7,6
"997",1943-07-07,0,76,55,1943,7,7
"998",1943-07-08,0.19,70,58,1943,7,8
"999",1943-07-09,0.01,73,60,1943,7,9
"1000",1943-07-10,0,71,51,1943,7,10
"1001",1943-07-11,0,65,52,1943,7,11
"1002",1943-07-12,0,74,47,1943,7,12
"1003",1943-07-13,0,82,51,1943,7,13
"1004",1943-07-14,0,70,51,1943,7,14
"1005",1943-07-15,0,78,48,1943,7,15
"1006",1943-07-16,0,82,53,1943,7,16
"1007",1943-07-17,0,81,56,1943,7,17
"1008",1943-07-18,0,85,58,1943,7,18
"1009",1943-07-19,0,87,59,1943,7,19
"1010",1943-07-20,0,91,59,1943,7,20
"1011",1943-07-21,0,87,61,1943,7,21
"1012",1943-07-22,0,82,58,1943,7,22
"1013",1943-07-23,0,88,57,1943,7,23
"1014",1943-07-24,0,90,55,1943,7,24
"1015",1943-07-25,0,76,56,1943,7,25
"1016",1943-07-26,0,68,59,1943,7,26
"1017",1943-07-27,0,75,60,1943,7,27
"1018",1943-07-28,0,80,53,1943,7,28
"1019",1943-07-29,0,86,56,1943,7,29
"1020",1943-07-30,0,87,59,1943,7,30
"1021",1943-07-31,0,78,55,1943,7,31
"1022",1943-08-01,0,75,60,1943,8,1
"1023",1943-08-02,0,75,58,1943,8,2
"1024",1943-08-03,0,71,58,1943,8,3
"1025",1943-08-04,0.05,74,57,1943,8,4
"1026",1943-08-05,0.26,75,60,1943,8,5
"1027",1943-08-06,0,74,59,1943,8,6
"1028",1943-08-07,0,75,54,1943,8,7
"1029",1943-08-08,0,80,52,1943,8,8
"1030",1943-08-09,0,80,56,1943,8,9
"1031",1943-08-10,0,77,55,1943,8,10
"1032",1943-08-11,0,79,58,1943,8,11
"1033",1943-08-12,0,82,58,1943,8,12
"1034",1943-08-13,0,88,58,1943,8,13
"1035",1943-08-14,0,87,60,1943,8,14
"1036",1943-08-15,0,91,56,1943,8,15
"1037",1943-08-16,0,80,56,1943,8,16
"1038",1943-08-17,0,79,53,1943,8,17
"1039",1943-08-18,0,75,48,1943,8,18
"1040",1943-08-19,0.01,70,58,1943,8,19
"1041",1943-08-20,0,76,55,1943,8,20
"1042",1943-08-21,0.17,66,57,1943,8,21
"1043",1943-08-22,0.01,77,56,1943,8,22
"1044",1943-08-23,0,79,52,1943,8,23
"1045",1943-08-24,0,85,52,1943,8,24
"1046",1943-08-25,0,81,55,1943,8,25
"1047",1943-08-26,0,85,52,1943,8,26
"1048",1943-08-27,0,82,53,1943,8,27
"1049",1943-08-28,0,86,52,1943,8,28
"1050",1943-08-29,0.89,67,54,1943,8,29
"1051",1943-08-30,0,70,56,1943,8,30
"1052",1943-08-31,0,76,59,1943,8,31
"1053",1943-09-01,0,75,50,1943,9,1
"1054",1943-09-02,0,76,58,1943,9,2
"1055",1943-09-03,0,82,53,1943,9,3
"1056",1943-09-04,0,72,53,1943,9,4
"1057",1943-09-05,0,82,49,1943,9,5
"1058",1943-09-06,0,87,54,1943,9,6
"1059",1943-09-07,0,89,52,1943,9,7
"1060",1943-09-08,0,91,57,1943,9,8
"1061",1943-09-09,0,93,52,1943,9,9
"1062",1943-09-10,0,84,53,1943,9,10
"1063",1943-09-11,0,77,59,1943,9,11
"1064",1943-09-12,0,72,57,1943,9,12
"1065",1943-09-13,0,76,55,1943,9,13
"1066",1943-09-14,0,90,51,1943,9,14
"1067",1943-09-15,0,91,50,1943,9,15
"1068",1943-09-16,0,63,54,1943,9,16
"1069",1943-09-17,0,69,58,1943,9,17
"1070",1943-09-18,0,74,54,1943,9,18
"1071",1943-09-19,0,79,45,1943,9,19
"1072",1943-09-20,0,75,56,1943,9,20
"1073",1943-09-21,0,77,53,1943,9,21
"1074",1943-09-22,0,85,47,1943,9,22
"1075",1943-09-23,0,89,54,1943,9,23
"1076",1943-09-24,0,90,52,1943,9,24
"1077",1943-09-25,0,75,50,1943,9,25
"1078",1943-09-26,0.06,72,55,1943,9,26
"1079",1943-09-27,0,70,46,1943,9,27
"1080",1943-09-28,0,74,42,1943,9,28
"1081",1943-09-29,0,75,46,1943,9,29
"1082",1943-09-30,0,80,46,1943,9,30
"1083",1943-10-01,0,77,47,1943,10,1
"1084",1943-10-02,0,61,54,1943,10,2
"1085",1943-10-03,0,70,53,1943,10,3
"1086",1943-10-04,0,72,48,1943,10,4
"1087",1943-10-05,0,71,57,1943,10,5
"1088",1943-10-06,0,82,51,1943,10,6
"1089",1943-10-07,0,83,53,1943,10,7
"1090",1943-10-08,0,75,50,1943,10,8
"1091",1943-10-09,0,60,52,1943,10,9
"1092",1943-10-10,0.62,64,56,1943,10,10
"1093",1943-10-11,0.03,63,48,1943,10,11
"1094",1943-10-12,0.11,56,42,1943,10,12
"1095",1943-10-13,0,65,48,1943,10,13
"1096",1943-10-14,0,71,44,1943,10,14
"1097",1943-10-15,0.11,68,46,1943,10,15
"1098",1943-10-16,0,62,41,1943,10,16
"1099",1943-10-17,0.76,58,47,1943,10,17
"1100",1943-10-18,0,53,41,1943,10,18
"1101",1943-10-19,0.17,55,47,1943,10,19
"1102",1943-10-20,0.76,50,46,1943,10,20
"1103",1943-10-21,0.51,58,47,1943,10,21
"1104",1943-10-22,0.06,55,43,1943,10,22
"1105",1943-10-23,0.67,48,41,1943,10,23
"1106",1943-10-24,1.31,57,45,1943,10,24
"1107",1943-10-25,0,59,47,1943,10,25
"1108",1943-10-26,0,61,48,1943,10,26
"1109",1943-10-27,0,62,48,1943,10,27
"1110",1943-10-28,0,59,48,1943,10,28
"1111",1943-10-29,0.42,53,44,1943,10,29
"1112",1943-10-30,0.06,55,41,1943,10,30
"1113",1943-10-31,0,54,39,1943,10,31
"1114",1943-11-01,0.21,49,41,1943,11,1
"1115",1943-11-02,0.32,54,43,1943,11,2
"1116",1943-11-03,0.33,52,47,1943,11,3
"1117",1943-11-04,0.36,62,47,1943,11,4
"1118",1943-11-05,0.08,55,38,1943,11,5
"1119",1943-11-06,0,56,33,1943,11,6
"1120",1943-11-07,0,57,46,1943,11,7
"1121",1943-11-08,0,58,38,1943,11,8
"1122",1943-11-09,0,62,39,1943,11,9
"1123",1943-11-10,0,56,37,1943,11,10
"1124",1943-11-11,0,58,37,1943,11,11
"1125",1943-11-12,0,59,39,1943,11,12
"1126",1943-11-13,0,46,35,1943,11,13
"1127",1943-11-14,0,55,35,1943,11,14
"1128",1943-11-15,0,53,34,1943,11,15
"1129",1943-11-16,0,48,38,1943,11,16
"1130",1943-11-17,0.04,50,40,1943,11,17
"1131",1943-11-18,0.14,52,41,1943,11,18
"1132",1943-11-19,0.15,55,33,1943,11,19
"1133",1943-11-20,0.18,50,37,1943,11,20
"1134",1943-11-21,0.02,46,38,1943,11,21
"1135",1943-11-22,0,53,38,1943,11,22
"1136",1943-11-23,0,50,32,1943,11,23
"1137",1943-11-24,0,53,34,1943,11,24
"1138",1943-11-25,0,54,40,1943,11,25
"1139",1943-11-26,0,53,32,1943,11,26
"1140",1943-11-27,0.05,47,40,1943,11,27
"1141",1943-11-28,0,53,43,1943,11,28
"1142",1943-11-29,0.24,53,39,1943,11,29
"1143",1943-11-30,0.08,56,46,1943,11,30
"1144",1943-12-01,0.06,53,46,1943,12,1
"1145",1943-12-02,0.25,56,50,1943,12,2
"1146",1943-12-03,1.21,57,45,1943,12,3
"1147",1943-12-04,0.1,50,40,1943,12,4
"1148",1943-12-05,0,49,31,1943,12,5
"1149",1943-12-06,0,44,28,1943,12,6
"1150",1943-12-07,0.05,48,39,1943,12,7
"1151",1943-12-08,0,50,33,1943,12,8
"1152",1943-12-09,0,48,26,1943,12,9
"1153",1943-12-10,0,52,30,1943,12,10
"1154",1943-12-11,0,43,27,1943,12,11
"1155",1943-12-12,0,46,27,1943,12,12
"1156",1943-12-13,0,45,29,1943,12,13
"1157",1943-12-14,0,39,30,1943,12,14
"1158",1943-12-15,0,40,28,1943,12,15
"1159",1943-12-16,0,41,30,1943,12,16
"1160",1943-12-17,0,40,27,1943,12,17
"1161",1943-12-18,0,44,29,1943,12,18
"1162",1943-12-19,0,46,39,1943,12,19
"1163",1943-12-20,0,47,33,1943,12,20
"1164",1943-12-21,0,44,29,1943,12,21
"1165",1943-12-22,0,40,30,1943,12,22
"1166",1943-12-23,0.23,45,37,1943,12,23
